name,slug, deaths/1,000 live births,date_of_information,ranking,region
"United Arab Emirates","united-arab-emirates","5.1","2023",176,"Middle East"
"Bosnia and Herzegovina","bosnia-and-herzegovina","5.1","2023",177,"Europe"
"New Caledonia","new-caledonia","4.9","2023",178,"Australia and Oceania"
"Latvia","latvia","4.8","2023",179,"Europe"
"Hungary","hungary","4.8","2023",180,"Europe"
"Serbia","serbia","4.6","2023",181,"Europe"
"Malta","malta","4.5","2023",182,"Europe"
"Macau","macau","4.5","2023",183,"East and Southeast Asia"
"French Polynesia","french-polynesia","4.3","2023",184,"Australia and Oceania"
"Canada","canada","4.3","2023",185,"North America"
"Isle of Man","isle-of-man","4.2","2023",186,"Europe"
"Cuba","cuba","4.1","2023",187,"Central America and the Caribbean"
"Liechtenstein","liechtenstein","4","2023",188,"Europe"
"Wallis and Futuna","wallis-and-futuna","3.9","2023",189,"Australia and Oceania"
"Taiwan","taiwan","3.9","2023",190,"East and Southeast Asia"
"Jersey","jersey","3.8","2023",191,"Europe"
"United Kingdom","united-kingdom","3.8","2023",192,"Europe"
"Netherlands","netherlands","3.7","2023",193,"Europe"
"Lithuania","lithuania","3.6","2023",194,"Europe"
"Greece","greece","3.5","2023",195,"Europe"
"Estonia","estonia","3.4","2023",196,"Europe"
"New Zealand","new-zealand","3.4","2023",197,"Australia and Oceania"
"Andorra","andorra","3.4","2023",198,"Europe"
"Guernsey","guernsey","3.3","2023",199,"Europe"
"Austria","austria","3.2","2023",200,"Europe"
"Ireland","ireland","3.2","2023",201,"Europe"
"Montenegro","montenegro","3.2","2023",202,"Europe"
"Luxembourg","luxembourg","3.2","2023",203,"Europe"
"Belgium","belgium","3.2","2023",204,"Europe"
"France","france","3.1","2023",205,"Europe"
"Germany","germany","3.1","2023",206,"Europe"
"Italy","italy","3.1","2023",207,"Europe"
"Australia","australia","3","2023",208,"Australia and Oceania"
"Anguilla","anguilla","3","2023",209,"Central America and the Caribbean"
"Switzerland","switzerland","3","2023",210,"Europe"
"Denmark","denmark","3","2023",211,"Europe"
"Israel","israel","3","2023",212,"Middle East"
"Korea, South","korea-south","2.8","2023",213,"East and Southeast Asia"
"Czechia","czechia","2.6","2023",214,"Europe"
"Hong Kong","hong-kong","2.5","2023",215,"East and Southeast Asia"
"Portugal","portugal","2.5","2023",216,"Europe"
"Spain","spain","2.4","2023",217,"Europe"
"Sweden","sweden","2.3","2023",218,"Europe"
"Bermuda","bermuda","2.2","2023",219,"North America"
"Belarus","belarus","2.1","2023",220,"Europe"
"Finland","finland","2.1","2023",221,"Europe"
"Japan","japan","1.9","2023",222,"East and Southeast Asia"
"Monaco","monaco","1.8","2023",223,"Europe"
"Norway","norway","1.8","2023",224,"Europe"
"Iceland","iceland","1.6","2023",225,"Europe"
"Singapore","singapore","1.5","2023",226,"East and Southeast Asia"
"Slovenia","slovenia","1.5","2023",227,"Europe"
